track_name,analysis_level,model_id,r2,rmse,mae,n_test,source_table,claim_level,source_role,interpretation_note,display_level,phase5_evidence_class,count_as_independent_headline,phase5_overlap_related_flag,phase5_decision_reason
extra_test_maude_shift_predictions_v0,01_GC_length_only,M01_GC_length,-12.798214302690086,7.766008290512656,7.509203121281319,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,01_GC_length_only,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,02_GC_length_plus_6mer,M02_GC_length_char6,-12.419149028750349,7.658591316194609,7.509203121280789,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,-12.164092131389452,7.585458968795539,7.4293832650539935,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,03_grammar_ladder_best,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,-12.418899970810417,7.658520244555772,7.509203121280775,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,04_grammar_plus_P01_P05_best,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,-0.001765772404046,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.9906982599387776,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.9897799877975162,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_test_maude_shift_predictions_v0,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.991104806664817,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,01_GC_length_only,M01_GC_length,-21.52959053211625,7.056007152990949,6.922842421074539,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,01_GC_length_only,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,02_GC_length_plus_6mer,M02_GC_length_char6,-21.33319299735555,7.025185116541581,6.922842421061608,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,Closest available table is GC/length + 6-mer; a pure 6-mer-only row was not identified.,02_GC_length_plus_6mer,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,03_grammar_ladder_candidate,M09_dynamic_condition_weighted_multi_char6,-20.89873013064813,6.95651664901361,6.847012696474755,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,03_grammar_ladder_best,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,04_grammar_plus_P01_P05_candidate,T02_selection_potential_proxy,-21.33328725199248,7.025199941013253,6.92284242106069,20000.0,ALL_TRACKS_metrics_summary.csv,exploratory_extra,extra empirical sequence-target branch,,04_grammar_plus_P01_P05_best,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,05_grammar_plus_nonlinear_head,B08_MLPRegressor_reproducer,-0.0207249892568901,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,05_grammar_plus_nonlinear_head,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,06_full_ATLAS_Evo,N09_ATLAS_FullTheory_MLP,0.94679093335529,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,06_full_ATLAS_Evo,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,07_full_ATLAS_without_uncertainty_proxy_closest_available,N08_ATLAS_T02_SelectionPotential_MLP,0.9451390641730464,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,Closest available nonlinear ATLAS head excluding N07 uncertainty/acquisition proxy; not a perfect engineered leave-one-out ablation.,07_full_ATLAS_without_uncertainty_proxy_closest_available,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
extra_val_inregime_predictions_v0,08_uncertainty_acquisition_proxy_head,N07_ATLAS_T05_UncertaintyEnsemble_MLP,0.9490949128836328,,,,PHASE5H_R2_MATRIX_MODELS_BY_TRACK.csv,,,,08_uncertainty_acquisition_proxy_head,exploratory_only,no,yes,prediction-derived or extra branch; not headline evidence
